Gene_Name,Sequence_Name,Wormbase_ID,ADL,AFD,AIN,AIY,ASEL,ASER,ASG,ASI,ASK,AVA,AVE,AVG,AVH,AVK,AVM,AWA,AWB,AWC,BAG,CAN,DA,DD,I5,IL1,IL2,NSM,OLL,OLQ,PHA,PVC,PVD,PVM,RIA,RIC,RIM,RIS,RMD,SMD,VB,VC,VD
nrps-1,Y66D12A.14,WBGene00013440,0.166684449,0.245364315,0.190640492,0.725240891,0.134506702,0.139817361,0.190021856,0.672517814,0.107437063,0.398764999,0.239306791,0.121115432,1.409992971,0.405459893,0.164595599,0.197623806,0.225913636,1.180293869,0.062644977,36.52290456,0.675982778,0.719892402,0.448687139,0.372707509,0.184352001,0.127756947,2.474563369,0.890836303,0.703750793,0.725493178,0.260974952,0.154568448,0.242824651,0.079589916,0.899994127,0.477945832,0.474239987,0.52192159,0.163602594,0.675603513,0.495006588
T04C12.32,T04C12.32,WBGene00235086,2.728792858,0.245275508,0.890893874,0,0,0.190784915,0.442174267,0,0,0,0,0,0.171100973,0.210586197,0,0.600972229,0,0.116215481,0.255834966,0,2.17757532,0.202999284,0.324149845,0.339128894,0.202757025,0.416653047,0,0,0.361720411,0,0,0,0.067089165,0,0,0,0.464591037,0,1.664372531,0.324729664,0.408431454
Y51A2A.3,Y51A2A.3,WBGene00013059,0.200103323,0.245275508,0,0,0,0,0,0.084009968,40.95129756,0,0,1.282627937,0,0,0.275931093,0,0,0.318148571,0,0,0.260742081,0,0,0.339128894,1.209052152,0,0,0.247436043,0.358173559,0.542354437,0,0,0,0,0.130981005,0,0,0.171577448,0,0,0
lido-18,C18H2.1,WBGene00015988,0.226139621,0.245164587,0.120213716,0.534017578,0.410277996,0.06336731,0.057589139,0.201113988,0.208095228,0.648361053,0.22053381,0.273764142,0.781975408,0.486603906,0.039439745,0.624947659,0.431412155,0.478085712,0.21038703,0.335610492,1.615694412,0.786913758,2.58179837,0.046045704,0.539569534,0.717749711,6.822221305,1.373215215,3.343642253,3.681811639,0.35114365,0.07890868,0.88089998,0.232048115,0.183514697,0.202380938,0.353776365,0.932017749,0.663288303,0.384565519,1.26236649
col-177,F59F3.2,WBGene00000750,0.733044937,0.245024692,0.864474742,2.254343201,0.289200545,0.572984111,0.335115332,0.435149815,0.825046936,1.482526542,1.207155308,1.22394438,0.615088834,0.542629537,0.363191859,1.470538771,1.279119257,1.865079291,8.298194069,3.739937316,2.6143207,2.971310373,2.393465144,9.479165818,4.289621201,1.727359211,4.613081532,1.773786839,3.735875523,4.289888847,0.986794717,3.830762472,0.75215189,1.1779576,0.817037123,3.32935363,4.690760247,1.523825601,0.780039492,0.793668998,2.733686708
nspc-3,C03G5.10,WBGene00044338,1.864257025,0.244941821,0.620007225,0,0.656570422,0.276343216,0,1.617030135,0.312348426,0.537565716,0.376971495,0,0,1.820898573,0,1.14862884,0.339040449,1.036924181,0,2.38267287,0.799040189,7.443998084,2.230647472,2.139926469,1.313442097,0.617410647,1.211969336,3.425897674,1.837835657,1.505560997,0,4.316912694,0.388702174,3.112625489,0.33445494,0.707289994,6.103045867,1.290919633,1.205383199,0.189270765,11.6501072
tor-1,Y37A1B.12,WBGene00006597,0.171791816,0.244672012,0.057328954,0.111224654,0.118111364,0,0.156214485,0.379728517,0,0.626061182,0.188492849,0,0.176367286,0.119092741,0.284384857,0.515090414,0.303677404,3.951801108,0,0.948784453,0.489572539,0.502052259,0.651305,0.916250409,0,0.533583077,0.483078343,0.722804189,1.207094367,1.509717834,0,0,0.120196665,0.026311216,0.108491267,0.36469327,0.41662288,0.708992169,0,0.07172225,0.827401755
T10C6.7,T10C6.7,WBGene00011689,0.153364418,0.244347946,0.225945947,0.273799284,0.0941103,0.02431318,0.11936335,0.144378952,0.334028015,0.805153065,0.132666573,0.497957818,0.257274995,0.16796267,0.289243833,0.472112834,0.492469328,0.105590571,0.167260581,0.596012074,2.032615469,0.603430429,0.900437868,0.373446729,0.124642742,2.447369818,3.448312662,1.488259873,0.779043159,1.104440312,0,0.137490771,0.269323754,0.201608721,0.465213593,0.062228689,0.541863408,0.365742584,1.235392519,0.210403804,1.147204537
clec-34,T25E12.8,WBGene00012023,0.400702489,0.244293791,0.021442825,0,0,0,0,0.148352752,0,0,0.167216561,0,0,0.120005082,0,0.074524784,0,0.059490479,0,0.614712582,0.378468013,0.509219839,0.165965321,0.078070452,0,0.479306376,0,0.15821009,0.120804981,0.244603537,0,0,0.104209224,0.031513081,0.055292777,0.040369008,0.040687432,0,0,0.056010935,0.587881458
F36D1.6,F36D1.6,WBGene00009465,0.676841535,0.244078364,0.462719768,1.168667046,0,0.225780201,0.077365156,0.252308354,0.614169675,0.569138082,0.676679356,0.813665534,0.741813304,0.811019541,0.066811068,0.425987764,0.914082908,0.466980542,0.309747461,1.199302889,0.987887503,0.704243983,1.982446307,0,1.06004181,1.169015128,5.702586118,1.280025726,2.102391582,3.569284122,0,0.267343165,0.825386728,0.263999763,0.413938597,0.605001228,0.595789238,1.411112028,0.749729246,0.322723001,0.665680088
F16H6.4,F16H6.4,WBGene00008894,0.425825817,0.244030638,0.10056696,0.330114032,0.097551504,0.275295924,0.291560407,0.335310519,0.069257952,0.06841536,0,0,0.261077407,0.259027843,0.235960551,0,0.213559763,1.317921579,0,0.463079993,0.162740868,0.760429834,0.48485756,0.376857474,0.18341166,0,1.621555524,1.786301435,1.668744704,1.763400785,0.294296652,0,0.270136883,0.0869247,0.438218644,0.589489712,0.518719778,0.519987343,0.376503928,0.110151425,1.609092556
T06G6.8,T06G6.8,WBGene00011549,0.392493118,0.244019412,0.488092028,0,0.290658045,0,0.097892511,0.086535194,0,0.278470788,0,0.128519262,0.597625051,0.519480364,0.058447815,0.141025124,0.140306594,0.461401382,0,0.074492901,0.631472353,0.243775693,1.027649868,0,0.616182252,0.175627075,2.119923242,0.669936222,2.055806475,0.970538553,0,0,0.444493562,0.157057128,0.178726934,0.201193928,0.086505862,0.368543891,1.106716481,1.086673389,0.275836566
csp-3,Y47H9C.6,WBGene00000821,0.246548463,0.24398982,0.075605978,0,0.52852547,0,0.091008365,0.710163184,0.346038662,0.953279275,0,0.751347331,0.244916492,0.747794989,0.159025299,0.252777449,0.16545697,1.661166712,0,1.48601513,0.767460503,0.726962715,0.4526025,0.615272843,0.180724601,0.839393037,4.314399123,1.462276248,1.791344108,2.416741533,0.89788855,0,0.462540069,0.17840797,0.298709309,1.311417094,0.511514732,0.191914533,0.584573138,0.236984105,0.349258132
linc-43,F09A5.14,WBGene00219579,0.426905328,0.243863366,0,3.112561375,0,0,0,0.20012973,0.850067704,0.305047515,0,0,0.240870347,0.207661711,0,0,0,0.08752182,0,1.086207506,0,0,0.342861736,0.240038335,1.980589557,0.294910595,0.466733524,0.510546027,0,0.60020053,0,0,0.109965494,0.073471044,0,0,0.116118037,0.197343353,0.714317656,0.042780912,0.261231908
ugt-24,C49A9.8,WBGene00016762,0.391948448,0.243799967,0.39303336,0.335796824,0.164334788,0.174703957,0.638528557,0.426869569,0.084708503,0.299040917,0.458213423,0.62358362,0.37672442,3.841453266,0.619214109,0.399344517,0.581900942,1.612930374,0.074784383,0.958978608,1.049627302,0.791964221,0.796403749,1.67383844,0.884335642,0.803732981,2.431458599,1.350448806,1.5639338,1.667449168,0.666707203,0.549947927,0.597250703,0.138678601,0.312494268,0.285178023,0.794080125,1.838502474,0.531995187,0.150004062,0.992508755
K10D11.6,K10D11.6,WBGene00010750,0.735778719,0.243327317,0.360796192,0.088575033,0.282177999,0.162459466,0.582291222,0.406107013,0.13758417,0.262781198,0.458311357,0.102875747,0.279008168,0.826090973,0.092288413,0.652305372,2.480152494,0.502357441,0.142475864,1.287182521,1.484032597,1.697198331,3.475648258,0.478148804,0.035369167,2.449152512,1.487682571,1.755901184,1.029074201,1.153545212,0.283761385,0.402522088,0.590340109,0.52383079,0.257167372,1.535019918,0.621787984,0.656766091,0.140359198,0.510037434,3.085451943
M6.11,M6.11,WBGene00206478,6.434552496,0.243220402,0.495791456,0,0,0.190009731,0,0,0,0.933456865,0.257056134,0,7.249963419,0.408190306,0.538841391,0.148394692,1.291768235,0.057392883,0,0.178573492,0.325058058,1.104416782,0.568790562,0,0.149272265,0.421011126,0.175145315,0.544695906,0.768616756,0.33742531,5.098728288,0.532806941,5.896630624,0,0.129369639,2.704103074,0.47118192,0.893384871,4.064221282,0.236940511,0.856894593
ZK686.6,ZK686.6,WBGene00044799,0.328066406,0.243193247,0.213994334,1.540149874,0.235182824,0,0,0.679631182,0,0.277742759,0,0.128613553,0.524793535,0.258729499,1.040607377,0.55047466,0.325728491,0.394578224,0.052743672,1.371911465,4.002078971,2.184859654,1.534004991,0.134812209,0.45785998,0.878786925,7.481756262,3.022851949,2.162607286,3.258820264,0.354753778,1.392931941,0.755376073,0.23318073,0.785844226,0.631543249,0.615197456,0.573467428,1.992183668,1.146786527,1.015255983
ZK783.6,ZK783.6,WBGene00044448,1.706596383,0.24296355,1.985831268,1.670832348,1.049852836,0.744786377,0.89635916,0.887024606,0.977762271,1.765650451,0.370894591,1.132013193,3.534468088,3.198817755,0.213330554,2.068443035,1.188892035,2.589515125,0.397808192,2.029134794,8.957742493,2.181929838,6.535791335,0.716671637,5.327393483,3.496837421,19.6320785,5.248034877,8.326282925,10.54126316,0.446060331,1.192095744,2.666181867,1.039685838,0.197734732,4.609873393,0.39072856,2.318477798,3.636308297,0.854896951,2.496711046
tbx-8,T07C4.2,WBGene00006545,0.057257994,0.242920035,0.028811436,0.127800047,0.175709748,0.063003209,0.085789875,0.087263594,0,0.153786805,0.123848383,0.148433762,0,0.139613442,0.064152202,0,0.246442161,0.172987127,0.289397493,0,0.196296205,0.096600845,0.684640921,0.080690279,0.048242781,0.099135907,0.25315253,0.262431813,0.265795993,0.074338016,0,0,0.108314745,0,0.218153767,0.077456547,0.42790132,0.126075334,0,0.065890542,0.144558174
T22F3.10,T22F3.10,WBGene00020699,0.225220128,0.242782694,56.85223796,14.25543732,0,0,0.049482664,0.413172982,0.242384153,0.092994942,0.261981097,0.437274787,0.58336853,0.034465465,0.281391681,0.158754926,0.128604495,0.339927012,0.028629879,0.753057501,0.138486201,0.386569781,1.083417384,1.06496972,0.091653102,0.237431327,0.306339016,0.413985812,0.603203908,0.824848828,0,0.241471186,0.254603566,0.339184524,0.195324001,1.65764264,1.212908877,0.543674058,0,0.078850276,0.220908383
pgp-5,C05A9.1,WBGene00003999,0.466711832,0.24276118,0.336701376,0.342167834,0.127661877,0.485112906,0.553472517,0.30491237,0.2075713,0.306281115,0.824397243,0.271790859,0.6554881,11.03927354,0.618655925,0.701643656,1.011610995,0.493686956,0.250099345,0.827470314,0.645958286,0.879897818,0.831069258,1.857518997,0.346300298,8.240897683,0.97811996,0.681876476,0.500959112,1.046282639,0.459189021,0,0.388598858,0.336629628,0.753842838,0.839764302,0.917072131,1.271134877,0.375785716,0.481205872,1.35327564
F47B10.3,F47B10.3,WBGene00009814,230.0678033,0.242670709,1.922920412,1.436739063,1.836670146,1.621095703,20.65958555,17.84736403,53.09004252,0.871552354,0.4676736,0.438847756,1.417382826,0.49933885,1.155270114,4.324844278,1.294621362,1.389744107,1.147927549,1.594284985,0.903499114,0.996112831,1.331119298,2.904010214,1.578971087,1.331814262,2.687305702,1.566117584,33.90160832,1.653108471,0,0.611879159,0.468783365,1.8522658,0.645766171,1.914639092,2.925455876,2.749109136,0.373851864,0.205203503,0.577555904
linc-93,T01H3.10,WBGene00219604,0,0.242640993,0,0,0,0,0,0,0,0.281720391,0,0,0,0.128363588,0.199806564,0,0,0,0,0,0.183630388,0,0.10244513,0,0,0,0.999074812,0.253993484,0.31804669,0.272928372,0,0,0.047248259,0,2.915625994,0,0,0.171418981,0,0.178317129,0
mrps-18C,C26E6.6,WBGene00016142,0.55205353,0.242493488,1.048417136,1.878910159,0.034655972,0.148513676,1.433374312,0.209917589,1.232154087,3.150902961,4.000828771,0.54834662,1.304783202,0.830246852,1.358690541,0.33366609,0.353944524,3.807669845,0.164159689,1.499657103,1.786541346,2.000040554,0.710470422,0.524190791,3.377554666,0.652158006,0.491239586,0.547574978,1.106455302,0.798590343,0,0,2.683545139,0.468719007,0.576613546,1.089263303,1.277785021,0.604632057,0.927533812,0.711456038,2.687142708
nstp-8,F44C8.7,WBGene00018414,0.156265452,0.242438494,1.917386644,0,0.133787247,0.17900028,0.507175467,1.084009434,0.789859128,0.693688961,0.488363667,0.770197593,3.47320204,1.182679598,0.837977879,0.528570994,1.356934814,1.606973453,0.269406788,3.722625914,0.969153053,0.524551877,0.406109561,1.04927769,1.686060057,0.151100172,0.547193081,1.164895737,3.011883198,2.408910644,0.807227712,1.21148453,1.076112455,0.700599789,0.556271887,1.239287047,1.580318193,1.881193084,1.817715523,0.130847045,1.619440712
T27A1.2,T27A1.2,WBGene00020834,0.065803443,0.242294984,0.150752958,0.546414953,0,0.136765252,0,0.373734156,0.285216746,0.393465593,0,0.102574765,3.127244553,0.210861009,0.090981024,0.04940701,0.083694383,2.265442514,0.099993708,0.126162771,0.628120983,0.695531951,0.023917851,0.159276077,0.417793964,0.806543816,0.833677196,0.204871214,0.554725754,0.630397154,0.506474256,0,0.283916386,0,0.058193317,0.262814904,0.125760002,0.041281251,0.41934537,0.022315673,0.049099323
H37A05.2,H37A05.2,WBGene00010426,0.356702114,0.242261586,0.622971216,0,0.033101675,0.469437854,0.255440805,0.309784002,0.334145673,2.599259001,0.307494557,0.122845321,1.004705508,0.255168183,0.217341625,0.897222969,0.449843683,0.699317344,0.212838241,1.584835199,0.839352743,0.517398521,0.608550931,0.3099293,0.938439207,11.38672668,3.464487694,1.102908234,0.911339198,2.125594872,0.338843307,0.48065707,1.232115369,0.16187094,0.223832722,0.12820767,0.760725652,0.984991703,1.419664487,0.595664887,2.399096415
C07G1.7,C07G1.7,WBGene00015573,1.229833316,0.241950619,0.085140186,0.220338475,0.57877018,0,0.974637732,0.67566791,0.160431019,0,0.276578633,0,0.976329659,0.871977949,0.340179865,5.031730095,0,2.316624345,0.316714593,2.266781719,0.831028111,0.171301155,0.761518725,0.513827973,0.563914272,0,9.254061189,2.43579106,4.488235224,1.650738641,3.790792898,0.88515934,0.579064099,0.196954246,0.472823911,0.200312787,0.384809817,0.619486849,1.321548127,0.881892219,0.130964195
W06D11.3,W06D11.3,WBGene00012301,0.098717796,0.241950619,0.471677191,0,0,0,0.12807604,0,0.347940136,1.911592677,0,0,0.414081199,0.411709255,0,1.026660582,0,0.429064095,0.104948358,0.762557536,1.627495678,0.859845629,3.056787259,0,0.08317478,8.251379638,1.745828131,1.19829015,0.383614679,0.923641766,0,0,0.137606196,0.156369286,0.306378635,0.066770929,0.940102466,0.417137396,1.604621336,0.240960968,0.642069939
btb-4,F59H6.12,WBGene00019142,5.770382186,0.241853321,3.275645077,0.938630476,1.132251777,1.810104573,1.879328198,0.876334104,0.743618377,3.507450373,6.555764798,0.884351986,5.615003795,5.16491418,4.438298628,3.400333737,1.722020053,7.316458145,2.698418491,4.337104844,2.282302652,3.526286752,3.967141072,3.979871713,3.580696614,2.085176395,6.342747654,3.809844325,5.122292502,4.435527774,2.279382217,3.412425501,4.820478134,0.698033857,4.198879639,6.643734741,4.27834218,5.104071666,2.756376021,2.446870053,3.246474745
W06H8.2,W06H8.2,WBGene00021066,0.153365517,0.241654994,0.848899329,1.597440778,0.16477964,0.034676948,0.065535474,0.148512623,1.120903931,0.230490941,0.165449416,0,0.210698842,0.58635683,0.15214063,0.078809012,0.494546537,2.028368971,0.046500404,0.75502821,0.247927599,1.188871879,0.085025002,0.061639857,0.506790341,0.268549171,0.433091562,0.321839053,0.296736874,0.510807164,0.625523156,0.196097768,0.670317774,0,0.111942863,0,0.261118691,0.215977117,2.070496024,0.129756434,0.496290943
Y40B10A.5,Y40B10A.5,WBGene00021490,0.182461898,0.241626136,0.111569956,0,1.142784825,1.894286961,0.53638808,1.141303334,0.31282717,0.28844629,0.234664951,0,0.288046539,0.046988139,0.842608039,1.088352578,191.9383089,0.123674702,0.370746816,0.671322072,0.279903101,0.781155022,0.417984918,0.558393517,0.228619023,0.083035802,0.431416608,0.313528233,53.68184541,0.815846842,0.443604953,0.70225764,0.503488432,0.890291907,0.067533325,0.083923103,0.922975394,1.560847443,0.463651962,0,0.530146276
K07E8.4,K07E8.4,WBGene00023320,0.235802316,0.241436385,0.091484536,0,0.034179515,0.217222931,0,0.123675653,0.079518993,0.150840993,1.510204547,16.40305488,3.412528132,0.099681515,0.22215205,0.06109738,0.103497613,0.204803156,0.052018542,0.082491939,0.150864731,0.541970581,0.092108738,0.260967247,0.184376098,0,0,0.100621564,0.379286136,0.166727542,0,0.553879036,0.884603189,0,3.420274073,0,0.405830298,0.519658351,0.173062282,0.070737835,0.040487673
Y50D4B.10,Y50D4B.10,WBGene00268190,0.422646921,0.241430813,0.06058534,0,0,0,0,0.58869828,0,3.005519217,0,0.437157789,2.120349719,0.658521118,0,0.303837239,1.531107432,1.886345064,0,1.586922123,0.773136143,1.512730064,2.879282957,0,0.901781567,0,16.48368533,3.772317889,4.214309139,6.517317464,0,0,0.771801829,0.178076411,0.560463367,2.063095874,0.396648265,0.952063494,1.550314871,0,0.700076857
M02F4.2,M02F4.2,WBGene00019736,0.534167377,0.241409603,5.670197772,0.685543783,0,0.190910678,0.484731945,0,0.391744419,1.149402219,0.587953247,1.535028832,5.420882812,0.255197028,0.830060553,8.669158563,0.795925714,0.515000609,0.12590127,1.132813728,0.576418528,0.570949586,1.226219333,0.75934262,0.753202452,0.205042918,2.219799563,0.749621027,0.83193999,1.874740754,0,1.732162237,0.463453309,1.261155451,1.259210982,0.480610364,3.816928424,0.955428369,2.871659123,0.25255879,1.065111352
fbxb-100,Y63D3A.2,WBGene00013403,2.823403969,0.24074326,0.333627523,0,0.290088591,1.61763924,0.207406023,9.475297396,0.228951958,0.067955086,0,0,0.09071693,0.088580124,0,0,0,0.340776462,0.222056802,0,0.946045357,0,0.551979614,0.262719491,8.498728061,0.359507184,0.204007542,0.071166354,1.70912055,0.135593086,0,0,0.423619764,0.247398423,0.106374067,0,0.18326892,0.080189674,0.146706458,0.139140692,0.292213297
oac-48,T23G4.4,WBGene00011960,0.031702621,0.240418935,0.06844672,0,0.132872271,0.10740311,0.058251744,0.123071223,0,0.031126169,0.157393954,0.082184844,0.248145492,0.266200262,0.071870787,0,0.493500245,0.391226765,0.080116853,0.390693578,0.27379007,0.514418342,0.296815923,0.210553461,21.4938813,0.364373215,1.382637903,0.569782536,0.651984772,0.611656343,0,0,0.264642596,0.159830097,0.051766034,0.064329235,0.303848129,0.680204643,0.245080255,0.156101417,0.713635089
R03G8.6,R03G8.6,WBGene00011000,0.199633536,0.240386779,0.236988546,1.720967566,0.196998024,0.067198578,0.974240916,0.085172155,1.328803018,1.778402411,0.078287754,2.047356933,1.675896328,0.330745057,1.030086865,1.513511921,0.945677533,0.069220706,0.122164992,6.775185664,2.447229617,1.319848837,4.365599636,0,2.563172213,4.831983865,5.978260515,1.800401459,8.903237925,2.318338743,0.715342643,0.659255759,1.56293768,0.82138679,1.397773918,0.037800075,3.144505301,0.590031863,0.728170833,0.768613715,1.018670923
R11B5.5,R11B5.5,WBGene00197495,0,0.240147797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211653075,0,0,0,0,0,0,0.119201471,0,0,0,0,0.45215511,0,0,0.167990463,0,0,0
F07A11.10,F07A11.10,WBGene00198431,0.574669752,0.240147797,0,0,1.002755637,0,0,0,0,0.843929191,0,0.610802346,0.502474322,0.14362668,0,1.617961165,1.455104866,0.227571778,0.377960794,0,0.230597324,0.187435089,0.284847434,0.586143277,0.198518202,0,0,0.353112892,0.219344885,0.476805751,0,0,0.086425943,0.406522853,0,0,0.370512227,0.167990463,0,0.289573089,0.166394085
srv-34,F13A7.3,WBGene00005745,3.228776534,0.240041995,0.941730012,0,3.74998684,2.132796805,0.939788396,1.320779112,478.209906,0.098031663,0.447293306,1.092189138,0.382633497,0.413540661,1.395582326,128.5480781,2.580529669,1.865988629,1.582799592,0.336000036,0.289330417,0.284114297,0.826313115,1.739189824,2.134484393,0.244195037,1.277760789,1.027221772,1.800810133,1.158498933,1.868117536,1.39836389,0.859733124,1.966015351,0.505413589,0.962323577,4.220542112,2.297265329,0.428904988,0.297151516,0.370724329
srd-49,R04B5.8,WBGene00005127,0.097704678,0.239997647,12.29562214,4.083842425,0.041039175,0.579767929,1.685348351,0.809154692,11.68508631,0.133579938,0.476381051,0.152302583,0.324802622,0,0.602019394,51.2515948,0.675412269,0.720291633,0.47933323,0.286373619,0.248468283,0.462158692,0.758628566,12.89359378,17.43758949,6.235254966,0.730521738,1.325176462,1.258315486,0.924398641,0.752010864,0,0.082632095,0.785820084,0.416589015,0.321390602,1.38220366,0.49525581,0,0.033134218,1.094917297
F14H3.5,F14H3.5,WBGene00008824,0.069142833,0.239937259,0.124206117,0,0,0.076080562,0,0,0.116350527,0.450791127,0.261538647,0,0.049677508,0.06050585,0,0.259007876,0,0.345287928,0.110914875,0.459962091,2.12998501,0.356613655,0.367243364,0.090443581,0,3.237774013,2.416912176,0.958310849,0.39742326,0.464013515,0,0.30998686,0.044638345,0.14602994,0.075267203,0,0.340876854,0.193571145,0.879338999,0.017366076,0.432472359
